category,date,driver_number,flag,lap_number,meeting_key,message,scope,sector,session_key
SafetyCar,2023-02-25 16:17:34+00:00,,,,1140,SAFETY CAR DEPLOYED,,,7764
Flag,2023-02-25 16:18:08+00:00,,RED,,1140,RED FLAG,Track,,7764
Flag,2023-02-25 16:20:14+00:00,,CLEAR,,1140,TRACK CLEAR,Track,,7764
Other,2023-02-25 16:20:24+00:00,,,,1140,FORMATION LAP AT 19:22,,,7764
Flag,2023-02-25 16:22:00+00:00,,GREEN,,1140,GREEN LIGHT - PIT EXIT OPEN,Track,,7764
Other,2023-02-25 16:22:41+00:00,,,,1140,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE,,,7764
Flag,2023-02-25 16:27:12+00:00,,RED,,1140,RED FLAG,Track,,7764
Flag,2023-02-25 16:29:30+00:00,,CLEAR,,1140,TRACK CLEAR,Track,,7764
Other,2023-03-03 11:15:08+00:00,,,,1141,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,,,7765
Other,2023-03-03 11:15:58+00:00,,,,1141,PINK HEAD PADDING MATERIAL MUST BE USED,,,7765
Flag,2023-03-03 11:30:00+00:00,,GREEN,,1141,GREEN LIGHT - PIT EXIT OPEN,Track,,7765
CarEvent,2023-03-03 11:59:07+00:00,14,,,1141,CAR 14 (ALO) OFF TRACK AND CONTINUED AT TURN 4,,,7765
Flag,2023-03-03 12:06:51+00:00,,YELLOW,,1141,YELLOW IN TRACK SECTOR 2,Sector,2,7765
Other,2023-03-03 12:06:52+00:00,,,,1141,DRS DISABLED IN ZONE 3,,,7765
Other,2023-03-03 12:06:54+00:00,,,,1141,DRS ENABLED IN ZONE 3,,,7765
Flag,2023-03-03 12:06:54+00:00,,CLEAR,,1141,CLEAR IN TRACK SECTOR 2,Sector,2,7765
CarEvent,2023-03-03 12:07:11+00:00,4,,,1141,CAR 4 (NOR) OFF TRACK AND CONTINUED AT TURN 1,,,7765
CarEvent,2023-03-03 12:09:21+00:00,55,,,1141,CAR 55 (SAI) SPUN AND CONTINUED AT TURN 9,,,7765
Flag,2023-03-03 12:27:27+00:00,,YELLOW,,1141,YELLOW IN TRACK SECTOR 2,Sector,2,7765
Other,2023-03-03 12:27:28+00:00,,,,1141,DRS DISABLED IN ZONE 3,,,7765
Other,2023-03-03 12:27:29+00:00,,,,1141,DRS ENABLED IN ZONE 3,,,7765
Flag,2023-03-03 12:27:29+00:00,,CLEAR,,1141,CLEAR IN TRACK SECTOR 2,Sector,2,7765
Flag,2023-03-03 12:30:00+00:00,,CHEQUERED,,1141,CHEQUERED FLAG,Track,,7765
Other,2023-03-03 12:30:09+00:00,,,,1141,FIRST CAR TO TAKE THE FLAG - CAR 24 (ZHO),,,7765
Other,2023-03-03 12:45:17+00:00,,,,1141,RISK OF RAIN FOR F3 QUALIFYING SESSION IS 0%,,,7765
Other,2023-03-03 14:45:14+00:00,,,,1141,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,7766
Flag,2023-03-03 15:00:00+00:00,,GREEN,,1141,GREEN LIGHT - PIT EXIT OPEN,Track,,7766
Flag,2023-03-03 15:11:12+00:00,,YELLOW,,1141,YELLOW IN TRACK SECTOR 2,Sector,2,7766
Other,2023-03-03 15:11:13+00:00,,,,1141,DRS DISABLED IN ZONE 3,,,7766
Flag,2023-03-03 15:11:21+00:00,,CLEAR,,1141,CLEAR IN TRACK SECTOR 2,Sector,2,7766
Other,2023-03-03 15:11:21+00:00,,,,1141,DRS ENABLED IN ZONE 3,,,7766
CarEvent,2023-03-03 15:11:30+00:00,81,,,1141,CAR 81 (PIA) OFF TRACK AND CONTINUED AT TURN 1,,,7766
Other,2023-03-03 15:26:35+00:00,,,,1141,PIT LANE INCIDENT INVOLVING CARS 4 (NOR) AND 22 (TSU) NOTED - UNSAFE RELEASE,,,7766
Other,2023-03-03 15:28:30+00:00,,,,1141,CORRECTION: PIT LANE INCIDENT INVOLVING CARS 4 (NOR) AND 21 (DEV) NOTED - UNSAFE RELEASE,,,7766
CarEvent,2023-03-03 15:39:59+00:00,2,,,1141,CAR 2 (SAR) OFF TRACK AND CONTINUED AT TURN 10,,,7766
Other,2023-03-03 15:41:00+00:00,,,,1141,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 4 (NOR) AND 21 (DEV) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE RELEASE,,,7766
CarEvent,2023-03-03 15:44:46+00:00,14,,,1141,CAR 14 (ALO) OFF TRACK AND CONTINUED AT TURN 10,,,7766
Flag,2023-03-03 16:00:00+00:00,,CHEQUERED,,1141,CHEQUERED FLAG,Track,,7766
Other,2023-03-03 16:00:15+00:00,,,,1141,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,7766
Other,2023-03-03 16:15:17+00:00,,,,1141,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 0%,,,7766
Other,2023-03-04 11:15:16+00:00,,,,1141,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 0%,,,7767
Other,2023-03-04 11:18:23+00:00,,,,1141,PINK HEAD PADDING MATERIAL MUST BE USED,,,7767
Flag,2023-03-04 11:30:00+00:00,,GREEN,,1141,GREEN LIGHT - PIT EXIT OPEN,Track,,7767
Flag,2023-03-04 12:30:00+00:00,,CHEQUERED,,1141,CHEQUERED FLAG,Track,,7767
Other,2023-03-04 12:30:15+00:00,,,,1141,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,7767
Other,2023-03-04 14:45:11+00:00,,,,1141,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,7768
Flag,2023-03-04 15:00:00+00:00,,GREEN,,1141,GREEN LIGHT - PIT EXIT OPEN,Track,,7768
Flag,2023-03-04 15:04:38+00:00,,RED,,1141,RED FLAG,Track,,7768
Flag,2023-03-04 15:08:36+00:00,,CLEAR,,1141,TRACK CLEAR,Track,,7768
Other,2023-03-04 15:08:38+00:00,,,,1141,SESSION WILL RESUME AT 18:12,,,7768
Drs,2023-03-04 15:08:44+00:00,,,,1141,DRS ENABLED,,,7768
Flag,2023-03-04 15:12:00+00:00,,GREEN,,1141,GREEN LIGHT - PIT EXIT OPEN,Track,,7768
Other,2023-03-04 15:12:29+00:00,,,,1141,CAR 55 (SAI) TIME 1:32.408 DELETED - TRACK LIMITS AT TURN 8 LAP 3 18:03:06,,,7768
Other,2023-03-04 15:17:08+00:00,,,,1141,CAR 18 (STR) TIME 1:31.617 DELETED - TRACK LIMITS AT TURN 13 LAP 3 18:15:32,,,7768
Flag,2023-03-04 15:25:23+00:00,,CHEQUERED,,1141,CHEQUERED FLAG,Track,,7768
Other,2023-03-04 15:25:41+00:00,,,,1141,FIRST CAR TO TAKE THE FLAG - CAR 21 (DEV),,,7768
Other,2023-03-04 15:27:01+00:00,,,,1141,Q2 WILL START AT 18:33,,,7768
Other,2023-03-04 15:28:31+00:00,,,,1141,CAR 10 (GAS) TIME 1:31.818 DELETED - TRACK LIMITS AT TURN 15 LAP 6 18:25:44,,,7768
Flag,2023-03-04 15:33:00+00:00,,GREEN,,1141,GREEN LIGHT - PIT EXIT OPEN,Track,,7768
Flag,2023-03-04 15:48:00+00:00,,CHEQUERED,,1141,CHEQUERED FLAG,Track,,7768
Other,2023-03-04 15:48:22+00:00,,,,1141,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,7768
Other,2023-03-04 15:51:08+00:00,,,,1141,Q3 WILL START AT 18:56,,,7768
Flag,2023-03-04 15:56:00+00:00,,GREEN,,1141,GREEN LIGHT - PIT EXIT OPEN,Track,,7768
Other,2023-03-04 16:05:08+00:00,,,,1141,CAR 27 (HUL) TIME 1:31.055 DELETED - TRACK LIMITS AT TURN 4 LAP 17 19:04:00,,,7768
Flag,2023-03-04 16:08:00+00:00,,CHEQUERED,,1141,CHEQUERED FLAG,Track,,7768
Other,2023-03-04 16:08:22+00:00,,,,1141,FIRST CAR TO TAKE THE FLAG - CAR 18 (STR),,,7768
Other,2023-03-05 14:04:34+00:00,,,1,1141,PINK HEAD PADDING MATERIAL MUST BE USED,,,7953
Flag,2023-03-05 14:20:00+00:00,,GREEN,1,1141,GREEN LIGHT - PIT EXIT OPEN,Track,,7953
Flag,2023-03-05 14:23:00+00:00,,YELLOW,1,1141,YELLOW IN TRACK SECTOR 10,Sector,10,7953
Flag,2023-03-05 14:23:04+00:00,,CLEAR,1,1141,CLEAR IN TRACK SECTOR 10,Sector,10,7953
Other,2023-03-05 14:30:00+00:00,,,1,1141,PIT EXIT CLOSED,,,7953
Other,2023-03-05 14:45:11+00:00,,,1,1141,RISK OF RAIN FOR F1 RACE IS 0%,,,7953
Drs,2023-03-05 14:57:09+00:00,,,1,1141,DRS DISABLED,,,7953
Flag,2023-03-05 15:03:38+00:00,,GREEN,1,1141,GREEN LIGHT - PIT EXIT OPEN,Track,,7953
Flag,2023-03-05 15:04:09+00:00,,YELLOW,1,1141,YELLOW IN TRACK SECTOR 4,Sector,4,7953
Flag,2023-03-05 15:04:09+00:00,,CLEAR,1,1141,CLEAR IN TRACK SECTOR 4,Sector,4,7953
Flag,2023-03-05 15:05:17+00:00,,YELLOW,2,1141,YELLOW IN TRACK SECTOR 11,Sector,11,7953
Flag,2023-03-05 15:05:52+00:00,,CLEAR,2,1141,CLEAR IN TRACK SECTOR 11,Sector,11,7953
Other,2023-03-05 15:05:59+00:00,,,2,1141,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11,,,7953
Drs,2023-03-05 15:06:47+00:00,,,2,1141,DRS ENABLED,,,7953
Flag,2023-03-05 15:06:52+00:00,,CLEAR,2,1141,CLEAR IN TRACK SECTOR 11,Sector,11,7953
Other,2023-03-05 15:07:37+00:00,,,3,1141,TURN 4 INCIDENT INVOLVING CARS 18 (STR) AND 14 (ALO) NOTED - CAUSING A COLLISION,,,7953
Other,2023-03-05 15:08:47+00:00,,,4,1141,CAR 4 (NOR) TIME 1:39.777 DELETED - TRACK LIMITS AT TURN 4 LAP 3 18:07:34,,,7953
Other,2023-03-05 15:10:36+00:00,,,5,1141,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 18 (STR) AND 14 (ALO) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,7953
CarEvent,2023-03-05 15:17:20+00:00,63,,9,1141,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 10,,,7953
Other,2023-03-05 15:18:43+00:00,,,10,1141,CAR 77 (BOT) TIME 1:40.564 DELETED - TRACK LIMITS AT TURN 4 LAP 7 18:14:14,,,7953
Other,2023-03-05 15:19:29+00:00,,,10,1141,CAR 16 (LEC) TIME 1:38.614 DELETED - TRACK LIMITS AT TURN 4 LAP 8 18:15:41,,,7953
Other,2023-03-05 15:22:32+00:00,,,12,1141, INCIDENT INVOLVING CAR 31 (OCO) NOTED - INACCURATE GRID POSITION,,,7953
Other,2023-03-05 15:26:56+00:00,,,15,1141,FIA STEWARDS: INCIDENT INVOLVING CAR 31 (OCO) UNDER INVESTIGATION - INACCURATE GRID POSITION,,,7953
Other,2023-03-05 15:27:19+00:00,,,15,1141,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - INACCURATE GRID POSITION,,,7953
Other,2023-03-05 15:29:33+00:00,,,16,1141,CAR 4 (NOR) TIME 1:38.870 DELETED - TRACK LIMITS AT TURN 4 LAP 15 18:28:10,,,7953
Other,2023-03-05 15:35:30+00:00,,,20,1141,INCIDENT INVOLVING CAR 31 (OCO) NOTED - SERVING TIME PENALTY INCORRECTLY ,,,7953
Other,2023-03-05 15:37:23+00:00,,,21,1141,CAR 21 (DEV) TIME 1:39.078 DELETED - TRACK LIMITS AT TURN 13 LAP 19 18:35:40,,,7953
Other,2023-03-05 15:42:44+00:00,,,24,1141,FIA STEWARDS: INCIDENT INVOLVING CAR 31 (OCO) UNDER INVESTIGATION - SERVING TIME PENALTY INCORRECTLY ,,,7953
Other,2023-03-05 15:43:16+00:00,,,25,1141,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 31 (OCO) - SERVING TIME PENALTY INCORRECTLY ,,,7953
Other,2023-03-05 15:43:39+00:00,,,25,1141,CAR 27 (HUL) TIME 1:39.703 DELETED - TRACK LIMITS AT TURN 4 LAP 21 18:39:51,,,7953
Other,2023-03-05 15:48:12+00:00,,,28,1141,INCIDENT INVOLVING CAR 31 (OCO) NOTED - SPEEDING IN THE PIT LANE,,,7953
Other,2023-03-05 15:48:50+00:00,,,28,1141,FIA STEWARDS: INCIDENT INVOLVING CAR 31 (OCO) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,,,7953
Other,2023-03-05 15:49:07+00:00,,,28,1141,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - SPEEDING IN THE PIT LANE,,,7953
Other,2023-03-05 15:51:04+00:00,,,29,1141,CAR 20 (MAG) TIME 1:39.316 DELETED - TRACK LIMITS AT TURN 4 LAP 28 18:49:51,,,7953
Flag,2023-03-05 15:51:39+00:00,31,BLUE,30,1141,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 18:51:39,Driver,,7953
Other,2023-03-05 16:00:14+00:00,,,35,1141,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 4 LAP 34 18:58:59 (PIT),,,7953
Flag,2023-03-05 16:03:19+00:00,4,BLUE,37,1141,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 19:03:18,Driver,,7953
Flag,2023-03-05 16:07:05+00:00,4,BLUE,39,1141,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 19:07:05,Driver,,7953
Other,2023-03-05 16:09:58+00:00,,,41,1141,CAR 27 (HUL) TIME 1:38.184 DELETED - TRACK LIMITS AT TURN 4 LAP 39 19:08:20,,,7953
Flag,2023-03-05 16:10:01+00:00,,YELLOW,41,1141,YELLOW IN TRACK SECTOR 16,Sector,16,7953
SafetyCar,2023-03-05 16:10:19+00:00,,,41,1141,VIRTUAL SAFETY CAR DEPLOYED,,,7953
Flag,2023-03-05 16:11:53+00:00,,CLEAR,42,1141,CLEAR IN TRACK SECTOR 16,Sector,16,7953
SafetyCar,2023-03-05 16:11:55+00:00,,,42,1141,VIRTUAL SAFETY CAR ENDING,,,7953
Flag,2023-03-05 16:12:08+00:00,,CLEAR,42,1141,TRACK CLEAR,Track,,7953
Drs,2023-03-05 16:12:16+00:00,,,42,1141,DRS ENABLED,,,7953
Flag,2023-03-05 16:12:30+00:00,27,BLUE,42,1141,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 19:12:29,Driver,,7953
Flag,2023-03-05 16:13:54+00:00,31,BLUE,43,1141,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 19:13:53,Driver,,7953
Other,2023-03-05 16:14:39+00:00,,,43,1141,CAR 63 (RUS) TIME 1:37.035 DELETED - TRACK LIMITS AT TURN 13 LAP 42 19:13:49,,,7953
Other,2023-03-05 16:16:18+00:00,,,44,1141,CAR 10 (GAS) TIME 1:35.942 DELETED - TRACK LIMITS AT TURN 4 LAP 43 19:15:07,,,7953
Other,2023-03-05 16:17:53+00:00,,,45,1141,CAR 10 (GAS) TIME 1:35.792 DELETED - TRACK LIMITS AT TURN 4 LAP 44 19:16:41,,,7953
Flag,2023-03-05 16:23:02+00:00,21,BLUE,48,1141,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 19:23:01,Driver,,7953
Other,2023-03-05 16:24:12+00:00,,,49,1141,CAR 27 (HUL) TIME 1:36.806 DELETED - TRACK LIMITS AT TURN 4 LAP 47 19:22:09,,,7953
Flag,2023-03-05 16:24:21+00:00,4,BLUE,49,1141,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 19:24:20,Driver,,7953
Flag,2023-03-05 16:24:25+00:00,27,BLACK AND WHITE,49,1141,BLACK AND WHITE FLAG FOR CAR 27 (HUL) - TRACK LIMITS,Driver,,7953
Flag,2023-03-05 16:27:18+00:00,24,BLUE,51,1141,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 19:27:17,Driver,,7953
Flag,2023-03-05 16:27:24+00:00,24,BLUE,51,1141,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 19:27:24,Driver,,7953
Other,2023-03-05 16:27:25+00:00,,,51,1141,CAR 44 (HAM) TIME 1:37.770 DELETED - TRACK LIMITS AT TURN 8 LAP 50 19:26:02,,,7953
Other,2023-03-05 16:28:38+00:00,,,52,1141,CAR 21 (DEV) TIME 1:39.089 DELETED - TRACK LIMITS AT TURN 4 LAP 50 19:26:51,,,7953
CarEvent,2023-03-05 16:29:05+00:00,18,,52,1141,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 10,,,7953
Flag,2023-03-05 16:29:55+00:00,21,BLUE,53,1141,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 19:29:55,Driver,,7953
Other,2023-03-05 16:31:31+00:00,,,54,1141,CAR 27 (HUL) TIME 1:37.917 DELETED - TRACK LIMITS AT TURN 4 LAP 52 19:30:15,,,7953
Other,2023-03-05 16:31:38+00:00,,,54,1141,INCIDENT INVOLVING CAR 27 (HUL) NOTED - MULTIPLE TRACK LIMITS,,,7953
Other,2023-03-05 16:31:52+00:00,,,54,1141,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - MULTIPLE TRACK LIMITS,,,7953
Other,2023-03-05 16:32:12+00:00,,,54,1141,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - MULTIPLE TRACK LIMITS,,,7953
Other,2023-03-05 16:32:50+00:00,,,55,1141,CAR 4 (NOR) TIME 1:35.257 DELETED - TRACK LIMITS AT TURN 7 LAP 50 19:28:08,,,7953
Flag,2023-03-05 16:33:02+00:00,4,BLACK AND WHITE,55,1141,BLACK AND WHITE FLAG FOR CAR 4 (NOR) - TRACK LIMITS,Driver,,7953
Flag,2023-03-05 16:33:50+00:00,20,BLUE,55,1141,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 19:33:50,Driver,,7953
Flag,2023-03-05 16:36:52+00:00,2,BLUE,57,1141,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 19:36:51,Driver,,7953
Flag,2023-03-05 16:37:31+00:00,,CHEQUERED,57,1141,CHEQUERED FLAG,Track,,7953
Other,2023-03-05 16:40:53+00:00,,,57,1141,CAR 27 (HUL) TIME 1:39.206 DELETED - TRACK LIMITS AT TURN 13 LAP 56 19:37:41,,,7953
Other,2023-03-05 16:42:16+00:00,,,57,1141,INCIDENT INVOLVING CAR 27 (HUL) NOTED - MULTIPLE TRACK LIMITS,,,7953
Other,2023-03-05 16:42:37+00:00,,,57,1141,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - MULTIPLE TRACK LIMITS,,,7953
Other,2023-03-05 16:42:52+00:00,,,57,1141,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 27 (HUL) - MULTIPLE TRACK LIMITS,,,7953
Other,2023-03-17 13:15:12+00:00,,,,1142,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,,,7772
Other,2023-03-17 13:23:30+00:00,,,,1142,DRS ENABLED IN ZONE 2,,,7772
Other,2023-03-17 13:23:30+00:00,,,,1142,DRS DISABLED IN ZONE 2,,,7772
Other,2023-03-17 13:28:17+00:00,,,,1142,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,,,7772
Flag,2023-03-17 13:28:18+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 3,Sector,3,7772
Flag,2023-03-17 13:29:37+00:00,,DOUBLE YELLOW,,1142,DOUBLE YELLOW IN TRACK SECTOR 13,Sector,13,7772
Other,2023-03-17 13:29:38+00:00,,,,1142,DRS DISABLED IN ZONE 1,,,7772
Flag,2023-03-17 13:29:39+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 13,Sector,13,7772
Other,2023-03-17 13:29:39+00:00,,,,1142,DRS ENABLED IN ZONE 1,,,7772
Flag,2023-03-17 13:30:00+00:00,,GREEN,,1142,GREEN LIGHT - PIT EXIT OPEN,Track,,7772
CarEvent,2023-03-17 13:43:41+00:00,23,,,1142,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 8,,,7772
CarEvent,2023-03-17 14:01:32+00:00,44,,,1142,CAR 44 (HAM) MISSED THE APEX OF TURN 2,,,7772
Flag,2023-03-17 14:21:09+00:00,4,BLACK AND WHITE,,1142,BLACK AND WHITE FLAG FOR CAR 4 (NOR) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,Driver,,7772
Flag,2023-03-17 14:30:00+00:00,,CHEQUERED,,1142,CHEQUERED FLAG,Track,,7772
Other,2023-03-17 14:30:06+00:00,,,,1142,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,7772
Flag,2023-03-17 14:31:49+00:00,,DOUBLE YELLOW,,1142,DOUBLE YELLOW IN TRACK SECTOR 19,Sector,19,7772
Other,2023-03-17 14:31:51+00:00,,,,1142,DRS DISABLED IN ZONE 2,,,7772
Flag,2023-03-17 14:31:55+00:00,,YELLOW,,1142,YELLOW IN TRACK SECTOR 18,Sector,18,7772
SafetyCar,2023-03-17 14:32:00+00:00,,,,1142,VIRTUAL SAFETY CAR DEPLOYED,,,7772
Flag,2023-03-17 14:37:07+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 19,Sector,19,7772
Flag,2023-03-17 14:37:07+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 18,Sector,18,7772
Flag,2023-03-17 14:37:07+00:00,,CLEAR,,1142,TRACK CLEAR,Track,,7772
Flag,2023-03-17 14:37:20+00:00,,DOUBLE YELLOW,,1142,DOUBLE YELLOW IN TRACK SECTOR 6,Sector,6,7772
Flag,2023-03-17 14:37:58+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 6,Sector,6,7772
Flag,2023-03-17 14:38:37+00:00,,DOUBLE YELLOW,,1142,DOUBLE YELLOW IN TRACK SECTOR 4,Sector,4,7772
Other,2023-03-17 14:45:23+00:00,,,,1142,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 0%,,,7772
Other,2023-03-17 16:45:20+00:00,,,,1142,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,7773
Other,2023-03-17 16:47:08+00:00,,,,1142,PINK HEAD PADDING MATERIAL MUST BE USED,,,7773
Flag,2023-03-17 17:00:00+00:00,,GREEN,,1142,GREEN LIGHT - PIT EXIT OPEN,Track,,7773
CarEvent,2023-03-17 17:08:46+00:00,11,,,1142,CAR 11 (PER) MISSED THE APEX OF TURN 2,,,7773
Flag,2023-03-17 17:11:35+00:00,,DOUBLE YELLOW,,1142,DOUBLE YELLOW IN TRACK SECTOR 18,Sector,18,7773
Flag,2023-03-17 17:11:36+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 18,Sector,18,7773
Other,2023-03-17 17:11:36+00:00,,,,1142,DRS DISABLED IN ZONE 2,,,7773
Other,2023-03-17 17:11:36+00:00,,,,1142,DRS ENABLED IN ZONE 2,,,7773
Flag,2023-03-17 17:24:30+00:00,,DOUBLE YELLOW,,1142,DOUBLE YELLOW IN TRACK SECTOR 10,Sector,10,7773
Flag,2023-03-17 17:24:49+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 10,Sector,10,7773
Flag,2023-03-17 17:38:18+00:00,21,BLACK AND WHITE,,1142,BLACK AND WHITE FLAG FOR CAR 21 (DEV) - CROSSING THE LINE AT PIT ENTRY,Driver,,7773
CarEvent,2023-03-17 17:53:16+00:00,11,,,1142,CAR 11 (PER) MISSED THE APEX OF TURN 1,,,7773
CarEvent,2023-03-17 17:54:20+00:00,16,,,1142,CAR 16 (LEC) MISSED THE APEX OF TURN 4,,,7773
Flag,2023-03-17 18:00:00+00:00,,CHEQUERED,,1142,CHEQUERED FLAG,Track,,7773
Other,2023-03-17 18:00:14+00:00,,,,1142,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,7773
Flag,2023-03-17 18:01:37+00:00,,DOUBLE YELLOW,,1142,DOUBLE YELLOW IN TRACK SECTOR 9,Sector,9,7773
Flag,2023-03-17 18:01:43+00:00,,YELLOW,,1142,YELLOW IN TRACK SECTOR 8,Sector,8,7773
SafetyCar,2023-03-17 18:01:49+00:00,,,,1142,VIRTUAL SAFETY CAR DEPLOYED,,,7773
Flag,2023-03-17 18:07:00+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 9,Sector,9,7773
Flag,2023-03-17 18:07:00+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 8,Sector,8,7773
Flag,2023-03-17 18:07:00+00:00,,CLEAR,,1142,TRACK CLEAR,Track,,7773
Other,2023-03-18 13:15:11+00:00,,,,1142,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 0%,,,7774
Other,2023-03-18 13:22:02+00:00,,,,1142,PINK HEAD PADDING MATERIAL MUST BE USED,,,7774
Flag,2023-03-18 13:30:00+00:00,,GREEN,,1142,GREEN LIGHT - PIT EXIT OPEN,Track,,7774
CarEvent,2023-03-18 13:54:40+00:00,44,,,1142,CAR 44 (HAM) MISSED THE APEX OF TURN 15,,,7774
Other,2023-03-18 14:18:55+00:00,,,,1142,TURN 8 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - IMPEDING,,,7774
Other,2023-03-18 14:20:00+00:00,,,,1142,FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,7774
Flag,2023-03-18 14:21:35+00:00,14,BLACK AND WHITE,,1142,BLACK AND WHITE FLAG FOR CAR 14 (ALO) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,Driver,,7774
Flag,2023-03-18 14:30:00+00:00,,CHEQUERED,,1142,CHEQUERED FLAG,Track,,7774
Other,2023-03-18 14:30:22+00:00,,,,1142,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,7774
Flag,2023-03-18 14:32:09+00:00,22,BLACK AND WHITE,,1142,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,Driver,,7774
Flag,2023-03-18 14:38:40+00:00,,DOUBLE YELLOW,,1142,DOUBLE YELLOW IN TRACK SECTOR 17,Sector,17,7774
Other,2023-03-18 14:38:41+00:00,,,,1142,DRS DISABLED IN ZONE 2,,,7774
Flag,2023-03-18 14:38:50+00:00,,DOUBLE YELLOW,,1142,DOUBLE YELLOW IN TRACK SECTOR 6,Sector,6,7774
Flag,2023-03-18 14:39:05+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 6,Sector,6,7774
Other,2023-03-18 14:39:12+00:00,,,,1142,DRS ENABLED IN ZONE 2,,,7774
Flag,2023-03-18 14:39:12+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 17,Sector,17,7774
Other,2023-03-18 16:45:27+00:00,,,,1142,RISK OF RAIN FOR F1 QUALIFYING SESSION IS 0%,,,7775
Other,2023-03-18 16:46:18+00:00,,,,1142,PINK HEAD PADDING MATERIAL MUST BE USED,,,7775
Flag,2023-03-18 16:48:22+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 5,Sector,5,7775
Flag,2023-03-18 16:57:03+00:00,,DOUBLE YELLOW,,1142,DOUBLE YELLOW IN TRACK SECTOR 8,Sector,8,7775
Flag,2023-03-18 16:57:25+00:00,,CLEAR,,1142,CLEAR IN TRACK SECTOR 8,Sector,8,7775
