date,driver_number,lap_number,meeting_key,pit_duration,session_key
2024-02-29 15:17:28.975000+00:00,14,5,1229,360.4,9466
2024-02-29 15:18:30.651000+00:00,24,7,1229,387.8,9466
2024-02-29 15:19:53.143000+00:00,20,7,1229,446.7,9466
2024-02-29 15:20:25.162000+00:00,27,7,1229,553.3,9466
2024-02-29 15:20:54.802000+00:00,55,7,1229,449.1,9466
2024-02-29 15:20:57.894000+00:00,81,7,1229,548.0,9466
2024-02-29 15:20:59.861000+00:00,2,9,1229,22.8,9466
2024-02-29 15:21:02.610000+00:00,4,6,1229,618.7,9466
2024-02-29 15:21:24.999000+00:00,16,7,1229,471.6,9466
2024-02-29 15:22:06.691000+00:00,3,6,1229,676.3,9466
2024-02-29 15:22:24.689000+00:00,22,9,1229,385.4,9466
2024-02-29 15:22:42.536000+00:00,77,8,1229,23.6,9466
2024-02-29 15:23:29.783000+00:00,31,7,1229,657.5,9466
2024-02-29 15:23:34.965000+00:00,44,7,1229,598.4,9466
2024-02-29 15:24:07.611000+00:00,11,7,1229,655.4,9466
2024-02-29 15:24:45.860000+00:00,24,10,1229,29.0,9466
2024-02-29 15:25:22.637000+00:00,18,9,1229,389.9,9466
2024-02-29 15:25:40.460000+00:00,10,7,1229,802.4,9466
2024-02-29 15:25:56.675000+00:00,63,6,1229,651.0,9466
2024-02-29 15:26:33.488000+00:00,1,7,1229,413.1,9466
2024-02-29 15:26:54.254000+00:00,55,10,1229,21.7,9466
2024-02-29 15:27:59.305000+00:00,63,7,1229,25.6,9466
2024-02-29 15:28:27.860000+00:00,23,10,1229,150.9,9466
2024-02-29 15:30:36.006000+00:00,2,12,1229,251.2,9466
2024-02-29 15:32:05.357000+00:00,14,8,1229,543.5,9466
2024-02-29 15:34:49.651000+00:00,81,10,1229,499.5,9466
2024-02-29 15:35:23.325000+00:00,4,9,1229,525.7,9466
2024-02-29 15:36:01.158000+00:00,11,10,1229,402.2,9466
2024-02-29 15:37:13.094000+00:00,24,13,1229,425.3,9466
2024-02-29 15:38:01.169000+00:00,1,10,1229,376.9,9466
2024-02-29 15:38:09.858000+00:00,44,10,1229,568.3,9466
2024-02-29 15:38:51.893000+00:00,3,12,1229,340.8,9466
2024-02-29 15:39:06.186000+00:00,20,13,1229,448.3,9466
2024-02-29 15:39:14.621000+00:00,22,15,1229,323.9,9466
2024-02-29 15:39:39.369000+00:00,23,13,1229,357.1,9466
2024-02-29 15:39:47.953000+00:00,24,14,1229,38.9,9466
2024-02-29 15:40:06.603000+00:00,77,11,1229,703.8,9466
2024-02-29 15:40:14.825000+00:00,55,12,1229,565.6,9466
2024-02-29 15:40:30.470000+00:00,27,10,1229,882.4,9466
2024-02-29 15:40:36.081000+00:00,18,13,1229,447.7,9466
2024-02-29 15:40:49.975000+00:00,16,13,1229,460.6,9466
2024-02-29 15:41:01.571000+00:00,63,10,1229,435.0,9466
2024-02-29 15:41:52.066000+00:00,31,13,1229,384.8,9466
2024-02-29 15:42:19.998000+00:00,77,12,1229,26.0,9466
2024-02-29 15:42:44.350000+00:00,10,13,1229,335.1,9466
2024-02-29 15:44:18.912000+00:00,2,16,1229,403.3,9466
2024-02-29 15:44:42.572000+00:00,14,11,1229,430.1,9466
2024-02-29 15:44:58.194000+00:00,10,14,1229,19.0,9466
2024-02-29 15:46:49.643000+00:00,2,17,1229,39.6,9466
2024-02-29 15:56:31.746000+00:00,81,23,1229,23.9,9466
2024-02-29 15:57:08.199000+00:00,4,22,1229,26.7,9466
2024-02-29 15:58:25.671000+00:00,23,24,1229,24.6,9466
2024-03-01 12:36:04.040000+00:00,44,1,1229,,9467
2024-03-01 12:41:52.136000+00:00,55,1,1229,,9467
2024-03-01 12:42:32.572000+00:00,16,1,1229,,9467
2024-03-01 12:43:46.749000+00:00,24,1,1229,,9467
2024-03-01 12:43:51.950000+00:00,77,1,1229,,9467
2024-03-01 12:43:55.811000+00:00,23,1,1229,,9467
2024-03-01 12:44:38.831000+00:00,20,1,1229,,9467
2024-03-01 12:45:37.729000+00:00,27,1,1229,,9467
2024-03-01 12:45:52.513000+00:00,11,1,1229,,9467
2024-03-01 12:46:17.125000+00:00,4,1,1229,,9467
2024-03-01 12:46:19.067000+00:00,18,1,1229,,9467
2024-03-01 12:47:37.149000+00:00,63,1,1229,,9467
2024-03-01 12:47:40.966000+00:00,44,4,1229,375.0,9467
2024-03-01 12:48:09.741000+00:00,55,4,1229,30.5,9467
2024-03-01 12:48:27.907000+00:00,1,1,1229,,9467
2024-03-01 12:48:45.165000+00:00,16,4,1229,22.7,9467
2024-03-01 12:48:59.978000+00:00,81,1,1229,,9467
2024-03-01 12:49:16.901000+00:00,23,2,1229,218.3,9467
2024-03-01 12:49:57.578000+00:00,77,4,1229,22.3,9467
2024-03-01 12:49:58.626000+00:00,14,1,1229,,9467
2024-03-01 12:50:08.201000+00:00,24,4,1229,37.3,9467
2024-03-01 12:51:00.149000+00:00,20,4,1229,35.1,9467
2024-03-01 12:51:10.860000+00:00,2,1,1229,,9467
2024-03-01 12:52:05.904000+00:00,11,4,1229,30.1,9467
2024-03-01 12:52:25.261000+00:00,3,1,1229,,9467
2024-03-01 12:52:34.081000+00:00,22,1,1229,,9467
2024-03-01 12:53:39.630000+00:00,31,1,1229,,9467
2024-03-01 12:54:29.387000+00:00,10,1,1229,,9467
2024-03-01 12:55:26.514000+00:00,23,5,1229,29.2,9467
2024-03-01 12:55:57.383000+00:00,77,7,1229,24.4,9467
2024-03-01 12:56:24.260000+00:00,24,7,1229,20.9,9467
2024-03-01 12:57:07.824000+00:00,2,4,1229,18.9,9467
2024-03-01 12:57:14.395000+00:00,20,7,1229,36.5,9467
2024-03-01 12:58:38.528000+00:00,11,7,1229,26.4,9467
2024-03-01 12:58:57.358000+00:00,3,4,1229,34.2,9467
2024-03-01 12:59:45.504000+00:00,18,8,1229,23.2,9467
2024-03-01 13:00:59.761000+00:00,10,4,1229,27.7,9467
2024-03-01 13:01:20.937000+00:00,4,4,1229,555.8,9467
2024-03-01 13:02:59.802000+00:00,2,7,1229,26.4,9467
2024-03-01 13:03:08.203000+00:00,3,6,1229,21.8,9467
2024-03-01 13:03:11.600000+00:00,63,4,1229,585.7,9467
2024-03-01 13:03:11.915000+00:00,55,7,1229,548.4,9467
2024-03-01 13:04:21.792000+00:00,81,5,1229,465.5,9467
2024-03-01 13:04:40.699000+00:00,22,7,1229,21.6,9467
2024-03-01 13:05:13.047000+00:00,14,9,1229,35.3,9467
2024-03-01 13:05:55.992000+00:00,16,7,1229,682.3,9467
2024-03-01 13:07:46.756000+00:00,31,4,1229,488.4,9467
2024-03-01 13:10:13.508000+00:00,11,8,1229,564.2,9467
2024-03-01 13:10:21.550000+00:00,23,8,1229,555.7,9467
2024-03-01 13:10:45.109000+00:00,24,8,1229,745.9,9467
2024-03-01 13:10:49.207000+00:00,77,8,1229,776.6,9467
2024-03-01 13:11:32.298000+00:00,1,7,1229,707.0,9467
2024-03-01 13:11:35.951000+00:00,2,8,1229,408.8,9467
2024-03-01 13:14:00.800000+00:00,18,9,1229,759.0,9467
2024-03-01 13:14:20.843000+00:00,14,10,1229,445.4,9467
2024-03-01 13:14:41.562000+00:00,4,7,1229,467.5,9467
2024-03-01 13:14:59.817000+00:00,81,8,1229,319.6,9467
2024-03-01 13:15:59.389000+00:00,44,12,1229,900.1,9467
2024-03-01 13:16:40.931000+00:00,63,7,1229,469.8,9467
2024-03-01 13:16:56.426000+00:00,24,11,1229,21.1,9467
2024-03-01 13:17:02.898000+00:00,77,11,1229,23.4,9467
2024-03-01 13:17:45.104000+00:00,2,11,1229,18.9,9467
2024-03-01 13:19:23.679000+00:00,10,7,1229,777.2,9467
2024-03-01 13:20:14.513000+00:00,27,7,1229,1399.6,9467
2024-03-01 13:20:19.094000+00:00,20,14,1229,707.1,9467
2024-03-01 13:20:23.906000+00:00,3,7,1229,920.9,9467
2024-03-01 13:20:35.154000+00:00,22,8,1229,839.2,9467
2024-03-01 13:21:09.521000+00:00,55,12,1229,499.5,9467
2024-03-01 13:22:13.448000+00:00,44,15,1229,31.2,9467
2024-03-01 13:23:37.077000+00:00,16,12,1229,519.9,9467
2024-03-01 13:25:41.512000+00:00,31,7,1229,741.0,9467
2024-03-01 13:26:25.996000+00:00,23,14,1229,239.0,9467
2024-03-01 13:27:17.937000+00:00,24,14,1229,282.1,9467
2024-03-01 13:28:03.649000+00:00,1,14,1229,177.4,9467
2024-03-01 13:28:23.693000+00:00,18,15,1229,201.4,9467
2024-03-01 13:28:31.808000+00:00,77,14,1229,344.3,9467
2024-03-01 13:28:46.380000+00:00,11,15,1229,260.8,9467
2024-03-01 13:28:49.032000+00:00,4,10,1229,528.4,9467
2024-03-01 13:28:54.294000+00:00,81,11,1229,520.4,9467
2024-03-01 13:28:57.980000+00:00,23,15,1229,28.9,9467
2024-03-01 13:29:15.585000+00:00,14,16,1229,229.7,9467
2024-03-01 13:29:19.694000+00:00,2,14,1229,365.9,9467
2024-03-01 13:29:28.269000+00:00,63,10,1229,432.0,9467
2024-03-01 13:29:52.399000+00:00,44,18,1229,133.8,9467
2024-03-01 16:00:11.353000+00:00,55,1,1229,,9468
2024-03-01 16:00:16.840000+00:00,16,1,1229,,9468
2024-03-01 16:00:22.295000+00:00,31,1,1229,,9468
2024-03-01 16:00:24.189000+00:00,10,1,1229,,9468
2024-03-01 16:05:23.044000+00:00,23,1,1229,,9468
2024-03-01 16:05:23.999000+00:00,3,1,1229,,9468
2024-03-01 16:05:26.164000+00:00,27,1,1229,,9468
2024-03-01 16:05:27.265000+00:00,2,1,1229,,9468
2024-03-01 16:05:30.907000+00:00,22,1,1229,,9468
2024-03-01 16:05:34.869000+00:00,24,1,1229,,9468
2024-03-01 16:05:40.559000+00:00,20,1,1229,,9468
2024-03-01 16:05:52.625000+00:00,77,1,1229,,9468
2024-03-01 16:06:03.545000+00:00,81,1,1229,,9468
2024-03-01 16:06:16.384000+00:00,18,1,1229,,9468
2024-03-01 16:06:32.667000+00:00,4,1,1229,,9468
2024-03-01 16:06:37.692000+00:00,14,1,1229,,9468
2024-03-01 16:06:46.251000+00:00,1,1,1229,,9468
2024-03-01 16:06:53.842000+00:00,63,1,1229,,9468
2024-03-01 16:07:07.694000+00:00,44,1,1229,,9468
2024-03-01 16:07:39.190000+00:00,11,1,1229,,9468
2024-03-01 16:07:46.707000+00:00,16,4,1229,132.4,9468
2024-03-01 16:07:49.994000+00:00,31,4,1229,119.0,9468
2024-03-01 16:07:59.508000+00:00,55,4,1229,149.2,9468
2024-03-01 16:08:18.376000+00:00,10,4,1229,145.6,9468
2024-03-01 16:13:54.016000+00:00,24,4,1229,157.7,9468
2024-03-01 16:13:56.290000+00:00,81,4,1229,135.8,9468
2024-03-01 16:13:57.895000+00:00,27,4,1229,182.1,9468
2024-03-01 16:13:59.387000+00:00,77,4,1229,149.4,9468
2024-03-01 16:14:02.834000+00:00,20,4,1229,165.3,9468
2024-03-01 16:14:05.476000+00:00,23,4,1229,202.4,9468
2024-03-01 16:14:09.603000+00:00,2,4,1229,183.8,9468
2024-03-01 16:14:15.269000+00:00,22,4,1229,183.4,9468
2024-03-01 16:14:19.407000+00:00,3,4,1229,212.4,9468
2024-03-01 16:14:36.849000+00:00,18,4,1229,174.3,9468
2024-03-01 16:15:00.111000+00:00,44,4,1229,136.5,9468
2024-03-01 16:15:14.394000+00:00,63,4,1229,154.7,9468
2024-03-01 16:15:23.315000+00:00,14,4,1229,181.1,9468
2024-03-01 16:15:32.032000+00:00,31,7,1229,130.7,9468
2024-03-01 16:15:38.681000+00:00,16,7,1229,149.6,9468
2024-03-01 16:15:53.824000+00:00,1,4,1229,200.0,9468
2024-03-01 16:15:55.752000+00:00,4,4,1229,240.0,9468
2024-03-01 16:16:08.059000+00:00,11,4,1229,189.7,9468
2024-03-01 16:16:08.988000+00:00,10,7,1229,148.8,9468
2024-03-01 16:26:44.430000+00:00,27,7,1229,442.6,9468
2024-03-01 16:26:46.189000+00:00,20,7,1229,419.6,9468
2024-03-01 16:26:48.343000+00:00,81,7,1229,448.0,9468
2024-03-01 16:26:56.932000+00:00,4,5,1229,542.2,9468
2024-03-01 16:27:08.608000+00:00,18,7,1229,405.9,9468
2024-03-01 16:27:14.903000+00:00,3,7,1229,426.1,9468
2024-03-01 16:27:18.675000+00:00,22,7,1229,436.5,9468
2024-03-01 16:27:24.135000+00:00,14,6,1229,474.9,9468
2024-03-01 16:27:29.546000+00:00,23,7,1229,457.7,9468
2024-03-01 16:27:42.744000+00:00,55,7,1229,853.2,9468
2024-03-01 16:27:49.089000+00:00,16,8,1229,604.4,9468
2024-03-01 16:28:18.305000+00:00,1,7,1229,441.3,9468
2024-03-01 16:28:27.915000+00:00,11,7,1229,429.1,9468
2024-03-01 16:28:45.798000+00:00,63,6,1229,548.2,9468
2024-03-01 16:28:50.963000+00:00,44,7,1229,497.8,9468
2024-03-01 16:35:27.915000+00:00,27,10,1229,210.6,9468
2024-03-01 16:35:29.754000+00:00,20,10,1229,209.6,9468
2024-03-01 16:35:32.874000+00:00,81,10,1229,200.9,9468
2024-03-01 16:35:35.397000+00:00,23,10,1229,154.7,9468
2024-03-01 16:35:45.651000+00:00,18,10,1229,199.8,9468
2024-03-01 16:35:52.041000+00:00,3,10,1229,196.3,9468
2024-03-01 16:35:58.380000+00:00,22,10,1229,197.3,9468
2024-03-01 16:36:08.750000+00:00,14,9,1229,182.8,9468
2024-03-01 16:36:13.801000+00:00,55,10,1229,185.0,9468
2024-03-01 16:36:28.710000+00:00,16,11,1229,189.9,9468
2024-03-01 16:36:44.516000+00:00,1,10,1229,184.1,9468
2024-03-01 16:37:09.347000+00:00,11,10,1229,204.8,9468
2024-03-01 16:37:26.929000+00:00,4,8,1229,306.6,9468
2024-03-01 16:37:37.919000+00:00,63,9,1229,227.3,9468
2024-03-01 16:37:42.904000+00:00,44,10,1229,226.2,9468
2024-03-01 16:48:05.294000+00:00,27,13,1229,447.2,9468
2024-03-01 16:48:15.970000+00:00,4,10,1229,416.8,9468
2024-03-01 16:48:19.712000+00:00,81,13,1229,438.7,9468
2024-03-01 16:48:33.170000+00:00,63,12,1229,334.1,9468
2024-03-01 16:48:42.481000+00:00,1,12,1229,493.3,9468
2024-03-01 16:48:49.226000+00:00,44,13,1229,348.7,9468
2024-03-01 16:48:59.998000+00:00,11,12,1229,461.7,9468
2024-03-01 16:49:09.053000+00:00,55,13,1229,458.3,9468
2024-03-01 16:49:19.625000+00:00,16,14,1229,430.6,9468
2024-03-01 16:53:37.554000+00:00,14,12,1229,700.8,9468
2024-03-01 16:55:56.339000+00:00,81,16,1229,149.1,9468
2024-03-01 16:56:00.974000+00:00,4,13,1229,164.1,9468
2024-03-01 16:56:06.598000+00:00,27,16,1229,178.6,9468
2024-03-01 16:56:58.729000+00:00,63,15,1229,186.7,9468
2024-03-01 16:57:06.631000+00:00,44,16,1229,190.1,9468
2024-03-01 16:57:18.095000+00:00,1,15,1229,208.1,9468
2024-03-01 16:57:29.033000+00:00,16,17,1229,175.6,9468
2024-03-01 16:57:36.232000+00:00,55,16,1229,189.0,9468
2024-03-01 16:57:48.452000+00:00,11,15,1229,224.8,9468
2024-03-02 15:06:11.115000+00:00,27,1,1229,36.6,9472
2024-03-02 15:19:05.235000+00:00,24,9,1229,25.2,9472
2024-03-02 15:19:07.623000+00:00,18,9,1229,24.4,9472
2024-03-02 15:20:46.058000+00:00,31,10,1229,24.8,9472
2024-03-02 15:21:55.789000+00:00,2,10,1229,35.7,9472
2024-03-02 15:22:03.605000+00:00,63,11,1229,24.7,9472
2024-03-02 15:22:06.457000+00:00,16,11,1229,24.0,9472
2024-03-02 15:22:22.107000+00:00,20,11,1229,25.9,9472
2024-03-02 15:23:41.972000+00:00,11,12,1229,24.5,9472
2024-03-02 15:23:50.520000+00:00,81,12,1229,25.4,9472
2024-03-02 15:23:52.389000+00:00,44,12,1229,25.0,9472
2024-03-02 15:24:09.090000+00:00,10,12,1229,29.9,9472
2024-03-02 15:24:09.531000+00:00,77,12,1229,26.4,9472
2024-03-02 15:25:25.101000+00:00,4,13,1229,24.2,9472
2024-03-02 15:25:42.894000+00:00,3,13,1229,24.9,9472
2024-03-02 15:26:57.817000+00:00,55,14,1229,24.4,9472
2024-03-02 15:27:13.176000+00:00,22,14,1229,24.7,9472
2024-03-02 15:28:49.395000+00:00,14,15,1229,24.7,9472
2024-03-02 15:28:54.348000+00:00,23,15,1229,24.6,9472
2024-03-02 15:31:37.825000+00:00,1,17,1229,25.0,9472
2024-03-02 15:37:33.888000+00:00,27,20,1229,24.7,9472
2024-03-02 15:48:50.340000+00:00,18,27,1229,24.5,9472
2024-03-02 15:50:25.427000+00:00,24,28,1229,25.0,9472
2024-03-02 15:51:59.543000+00:00,2,28,1229,25.0,9472
2024-03-02 15:53:55.836000+00:00,31,30,1229,25.1,9472
2024-03-02 15:54:47.117000+00:00,63,31,1229,24.8,9472
2024-03-02 15:54:47.631000+00:00,77,30,1229,74.7,9472
2024-03-02 15:55:37.993000+00:00,10,31,1229,26.4,9472
2024-03-02 15:57:02.477000+00:00,20,32,1229,24.4,9472
2024-03-02 15:58:04.902000+00:00,4,33,1229,24.7,9472
2024-03-02 15:58:10.632000+00:00,44,33,1229,24.0,9472
2024-03-02 15:59:38.514000+00:00,16,34,1229,24.1,9472
2024-03-02 15:59:45.850000+00:00,81,34,1229,24.8,9472
2024-03-02 16:00:12.070000+00:00,22,34,1229,24.3,9472
2024-03-02 16:01:02.991000+00:00,55,35,1229,23.8,9472
2024-03-02 16:01:59.612000+00:00,3,35,1229,24.8,9472
2024-03-02 16:02:37.212000+00:00,11,36,1229,24.5,9472
2024-03-02 16:03:35.177000+00:00,23,36,1229,24.6,9472
2024-03-02 16:03:54.529000+00:00,1,37,1229,24.2,9472
2024-03-02 16:11:23.921000+00:00,14,41,1229,25.1,9472
2024-03-02 16:11:47.875000+00:00,2,40,1229,25.3,9472
2024-03-02 16:11:54.741000+00:00,27,41,1229,24.3,9472
2024-03-02 16:15:21.252000+00:00,10,43,1229,25.2,9472
2024-03-07 13:30:03.517000+00:00,77,1,1230,,9473
2024-03-07 13:30:09.013000+00:00,44,1,1230,,9473
2024-03-07 13:30:13.788000+00:00,24,1,1230,,9473
2024-03-07 13:30:33.150000+00:00,31,1,1230,,9473
2024-03-07 13:30:34.221000+00:00,55,1,1230,,9473
2024-03-07 13:30:43.109000+00:00,10,1,1230,,9473
2024-03-07 13:30:44.398000+00:00,81,1,1230,,9473
2024-03-07 13:30:51.383000+00:00,27,1,1230,,9473
2024-03-07 13:30:56.384000+00:00,23,1,1230,,9473
2024-03-07 13:31:08.914000+00:00,16,1,1230,,9473
2024-03-07 13:31:11.548000+00:00,4,1,1230,,9473
2024-03-07 13:31:13.311000+00:00,14,1,1230,,9473
2024-03-07 13:31:18.319000+00:00,22,1,1230,,9473
2024-03-07 13:31:28.334000+00:00,11,1,1230,,9473
2024-03-07 13:31:36.761000+00:00,18,1,1230,,9473
2024-03-07 13:31:47.344000+00:00,63,1,1230,,9473
2024-03-07 13:33:34.311000+00:00,1,1,1230,,9473
2024-03-07 13:33:44.555000+00:00,3,1,1230,,9473
2024-03-07 13:33:49.785000+00:00,20,1,1230,,9473
2024-03-07 13:34:59.332000+00:00,2,1,1230,,9473
2024-03-07 13:36:41.735000+00:00,31,4,1230,26.3,9473
2024-03-07 13:42:57.973000+00:00,44,7,1230,34.6,9473
2024-03-07 13:43:01.871000+00:00,11,7,1230,25.8,9473
2024-03-07 13:47:23.061000+00:00,16,9,1230,38.4,9473
2024-03-07 13:47:41.511000+00:00,55,10,1230,51.1,9473
2024-03-07 13:52:50.784000+00:00,77,8,1230,651.7,9473
2024-03-07 13:52:57.055000+00:00,14,9,1230,461.1,9473
2024-03-07 13:54:17.155000+00:00,4,8,1230,579.1,9473
2024-03-07 13:55:29.303000+00:00,23,10,1230,488.1,9473
2024-03-07 13:56:10.359000+00:00,27,6,1230,961.7,9473
2024-03-07 13:56:55.279000+00:00,2,10,1230,346.3,9473
2024-03-07 13:58:24.362000+00:00,24,11,1230,568.3,9473
2024-03-07 13:59:11.199000+00:00,31,11,1230,560.1,9473
2024-03-07 13:59:33.389000+00:00,10,9,1230,831.9,9473
2024-03-07 14:00:28.821000+00:00,20,7,1230,925.7,9473
2024-03-07 14:00:35.632000+00:00,1,9,1230,704.1,9473
2024-03-07 14:00:42.858000+00:00,55,11,1230,669.0,9473
2024-03-07 14:00:46.548000+00:00,81,8,1230,1047.1,9473
2024-03-07 14:01:14.465000+00:00,63,11,1230,672.7,9473
2024-03-07 14:02:15.778000+00:00,27,9,1230,29.3,9473
2024-03-07 14:02:24.491000+00:00,77,13,1230,19.4,9473
2024-03-07 14:03:08.803000+00:00,44,10,1230,890.5,9473
2024-03-07 14:03:13.554000+00:00,16,11,1230,722.1,9473
2024-03-07 14:03:28.913000+00:00,18,6,1230,1387.9,9473
2024-03-07 14:05:38.400000+00:00,11,12,1230,805.6,9473
2024-03-07 14:07:01.356000+00:00,55,14,1230,16.4,9473
2024-03-07 14:07:48.447000+00:00,3,13,1230,764.8,9473
2024-03-07 14:08:19.585000+00:00,22,13,1230,850.5,9473
2024-03-07 14:08:38.766000+00:00,24,16,1230,17.3,9473
2024-03-07 14:09:54.593000+00:00,44,13,1230,23.5,9473
2024-03-07 14:10:18.827000+00:00,63,14,1230,190.4,9473
2024-03-07 14:12:05.426000+00:00,11,15,1230,25.6,9473
2024-03-07 14:14:30.081000+00:00,4,15,1230,402.2,9473
2024-03-07 14:16:10.183000+00:00,14,17,1230,559.0,9473
2024-03-07 14:17:48.879000+00:00,2,18,1230,336.0,9473
2024-03-07 14:18:09.534000+00:00,1,15,1230,368.5,9473
2024-03-07 14:18:46.165000+00:00,81,14,1230,438.9,9473
2024-03-07 14:18:52.612000+00:00,23,18,1230,458.3,9473
2024-03-07 14:20:05.643000+00:00,10,17,1230,325.5,9473
2024-03-07 14:20:09.198000+00:00,31,19,1230,366.5,9473
2024-03-07 14:20:20.426000+00:00,3,18,1230,200.1,9473
2024-03-07 14:20:28.096000+00:00,27,12,1230,780.6,9473
2024-03-07 14:20:38.495000+00:00,77,19,1230,354.2,9473
2024-03-07 14:22:06.765000+00:00,63,17,1230,393.9,9473
2024-03-07 14:22:25.064000+00:00,20,12,1230,700.9,9473
2024-03-07 14:22:31.324000+00:00,55,18,1230,443.9,9473
2024-03-07 14:22:53.439000+00:00,16,18,1230,351.0,9473
2024-03-07 14:23:35.466000+00:00,44,16,1230,490.8,9473
2024-03-07 14:24:16.259000+00:00,24,19,1230,586.4,9473
2024-03-07 14:24:37.347000+00:00,18,13,1230,505.0,9473
2024-03-07 14:24:57.192000+00:00,11,18,1230,455.9,9473
2024-03-07 14:27:46.347000+00:00,4,23,1230,20.6,9473
2024-03-07 14:28:04.804000+00:00,3,22,1230,21.0,9473
2024-03-07 14:28:55.183000+00:00,81,20,1230,20.3,9473
2024-03-07 17:10:04.921000+00:00,81,1,1230,,9474
2024-03-07 17:10:09.054000+00:00,24,1,1230,,9474
2024-03-07 17:10:19.239000+00:00,23,1,1230,,9474
2024-03-07 17:10:21.905000+00:00,10,1,1230,,9474
2024-03-07 17:10:23.855000+00:00,77,1,1230,,9474
2024-03-07 17:10:27.379000+00:00,31,1,1230,,9474
2024-03-07 17:10:27.516000+00:00,4,1,1230,,9474
2024-03-07 17:10:28.293000+00:00,1,1,1230,,9474
2024-03-07 17:10:31.081000+00:00,20,1,1230,,9474
2024-03-07 17:10:34.542000+00:00,27,1,1230,,9474
2024-03-07 17:10:38.510000+00:00,18,1,1230,,9474
2024-03-07 17:10:41.305000+00:00,11,1,1230,,9474
2024-03-07 17:10:47.662000+00:00,44,1,1230,,9474
2024-03-07 17:10:53.075000+00:00,22,1,1230,,9474
2024-03-07 17:10:56.134000+00:00,14,1,1230,,9474
2024-03-07 17:11:00.535000+00:00,2,1,1230,,9474
2024-03-07 17:11:20.879000+00:00,16,1,1230,,9474
2024-03-07 17:11:23.058000+00:00,55,1,1230,,9474
2024-03-07 17:11:40.322000+00:00,3,1,1230,,9474
2024-03-07 17:12:08.861000+00:00,63,1,1230,,9474
2024-03-07 17:16:10.501000+00:00,63,3,1230,28.2,9474
2024-03-07 17:16:38.076000+00:00,1,4,1230,22.0,9474
2024-03-07 17:17:18.608000+00:00,11,4,1230,25.3,9474
2024-03-07 17:26:07.810000+00:00,81,5,1230,513.8,9474
2024-03-07 17:30:55.250000+00:00,77,7,1230,560.9,9474
2024-03-07 17:31:15.786000+00:00,24,8,1230,441.3,9474
2024-03-07 17:32:04.137000+00:00,2,8,1230,458.4,9474
2024-03-07 17:32:09.296000+00:00,14,8,1230,481.4,9474
2024-03-07 17:32:14.168000+00:00,55,8,1230,397.6,9474
2024-03-07 17:32:16.744000+00:00,4,6,1230,699.1,9474
2024-03-07 17:32:18.995000+00:00,1,9,1230,381.5,9474
2024-03-07 17:32:22.338000+00:00,23,8,1230,565.0,9474
2024-03-07 17:32:24.429000+00:00,20,6,1230,731.2,9474
2024-03-07 17:32:30.523000+00:00,16,8,1230,440.4,9474
2024-03-07 17:32:53.313000+00:00,27,9,1230,458.4,9474
2024-03-07 17:33:08.626000+00:00,22,9,1230,361.2,9474
2024-03-07 17:33:25.245000+00:00,10,9,1230,521.3,9474
2024-03-07 17:33:29.083000+00:00,18,8,1230,586.4,9474
2024-03-07 17:33:49.745000+00:00,31,8,1230,589.0,9474
2024-03-07 17:34:00.411000+00:00,11,7,1230,682.5,9474
2024-03-07 17:35:15.158000+00:00,63,9,1230,463.0,9474
2024-03-07 17:35:19.868000+00:00,3,11,1230,227.9,9474
2024-03-07 17:35:41.390000+00:00,81,9,1230,173.4,9474
2024-03-07 17:38:28.057000+00:00,44,9,1230,640.5,9474
2024-03-07 17:39:24.100000+00:00,16,11,1230,28.0,9474
2024-03-07 17:40:37.727000+00:00,55,12,1230,24.8,9474
2024-03-07 17:43:49.364000+00:00,4,9,1230,362.7,9474
2024-03-07 17:46:04.146000+00:00,11,10,1230,417.3,9474
2024-03-07 17:47:44.453000+00:00,23,13,1230,329.7,9474
2024-03-07 17:49:06.396000+00:00,27,12,1230,587.3,9474
2024-03-07 17:49:14.948000+00:00,22,14,1230,360.5,9474
2024-03-07 17:49:33.826000+00:00,14,14,1230,385.5,9474
2024-03-07 17:50:06.161000+00:00,23,14,1230,24.6,9474
2024-03-07 17:50:21.466000+00:00,2,14,1230,406.8,9474
2024-03-07 17:50:53.048000+00:00,20,11,1230,494.9,9474
2024-03-07 17:51:02.259000+00:00,18,14,1230,358.9,9474
2024-03-07 17:51:31.257000+00:00,77,14,1230,389.3,9474
2024-03-07 17:52:36.684000+00:00,1,15,1230,527.3,9474
2024-03-07 17:52:42.363000+00:00,2,15,1230,27.4,9474
2024-03-07 17:52:58.944000+00:00,3,17,1230,365.7,9474
2024-03-07 17:53:18.008000+00:00,24,15,1230,542.4,9474
2024-03-07 17:53:23.238000+00:00,16,13,1230,597.5,9474
2024-03-07 17:53:45.817000+00:00,81,16,1230,337.5,9474
2024-03-07 17:53:46.080000+00:00,10,17,1230,328.1,9474
2024-03-07 17:53:53.863000+00:00,77,15,1230,32.4,9474
2024-03-07 17:54:20.355000+00:00,31,16,1230,342.6,9474
2024-03-07 17:55:13.862000+00:00,44,14,1230,440.8,9474
2024-03-07 17:57:47.575000+00:00,55,17,1230,413.7,9474
2024-03-07 17:57:54.668000+00:00,4,14,1230,290.6,9474
2024-03-07 17:58:15.804000+00:00,63,16,1230,570.4,9474
